AccessionYear,Object Name,Culture,Dynasty,Artist Display Name,Artist Nationality,Artist Begin Date,Artist End Date,year,Classification
2011,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Sculpture
2011,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Sculpture
2011,Scholar's rock,China,Ming dynasty,Unidentified artist,Unknown,,,1301,Sculpture
2009,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Sculpture
2011,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1867,Sculpture
2011,Inkstone,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Sculpture
2011,Scholar's rock,China,Ming–Qing dynasty,Unidentified artist,Unknown,,,1601,Sculpture
2008,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1801,Sculpture
2011,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1701,Sculpture
2009,Scholar's rock,China,Qing dynasty,Unidentified artist,Unknown,,,1701,Sculpture
1942,Figure,China,Five Dynasties,Unidentified artist,Unknown,,,900,Sculpture
2015,Hanging scroll,China,Yuan dynasty,Unidentified artist,,,,1267,Paintings
2001,Figure,Unknown,Late period,Unidentified artist,Unknown,,,-300,Jewelry
1903,Temple bell,China,Qing dynasty,Unidentified artist,Unknown,,,1762,Metalwork
1950,Snuff bottle,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Snuff Bottles
1914,Stele,China,Eastern Wei dynasty,Unidentified artist,Unknown,,,534,Sculpture
1938,Altarpiece,China,Northern Wei dynasty,Unidentified artist,Unknown,,,515,Sculpture
1930,Panel from a triptych,China,Ming dynasty,Unidentified artist,,,,1368,Paintings
1930,Panel from a triptych,China,Ming dynasty,Unidentified artist,,,,1368,Paintings
1930,Hanging scroll,China,Ming or Qing dynasty,Unidentified artist,Chinese,1416,1480,1368,Paintings
1931,Leaf,China,Unknown,Unidentified artist,Unknown,,,1900,Paintings
1931,Leaf,China,Unknown,Unidentified artist,Unknown,,,1900,Paintings
1931,Leaf,China,Unknown,Unidentified artist,Unknown,,,1900,Paintings
1931,Leaf,China,Unknown,Unidentified artist,Unknown,,,1900,Paintings
1931,Leaf,China,Unknown,Unidentified artist,Unknown,,,1900,Paintings
1942,Painting,China,Tang dynasty,Unidentified artist,,,,807,Paintings
1942,Painting,China,Modern,Unidentified artist,,,,0,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1700,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Unknown,Unidentified artist,,,,1912,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1942,Painting,China,Unknown,Unidentified artist,,,,1900,Paintings
1942,Painting,China,Unknown,Unidentified artist,,,,1900,Paintings
1942,Fan,China,Qing dynasty,Unidentified artist,,,,1736,Paintings
1942,Fan box,China,Qing dynasty,Unidentified artist,,,,1736,Woodwork
1942,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1943,Album,China,Qing dynasty,Unidentified artist,,,,1867,Paintings
1944,Painting,China,Ming or Qing dynasty,Unidentified artist,,,,1368,Paintings
1944,Hanging scroll,China,Qing dynasty,Unidentified artist,,,,1767,Paintings
1944,Handscroll,China,Qing dynasty,Unidentified artist,Chinese,1633,1690,1700,Paintings
1946,Wine warmer,China,Song dynasty,Unidentified artist,Unknown,,,-1299,Metalwork
1921,Bowl,China,Han dynasty,Unidentified artist,Unknown,,,-206,Metalwork
1913,Cauldron,China,Song dynasty,Unidentified artist,Unknown,,,-1299,Metalwork
1922,Ladle,China,Tang dynasty,Unidentified artist,Unknown,,,618,Metalwork
1913,Cooking vessel,China,late Eastern Zhou dynasty,Unidentified artist,Unknown,,,-770,Metalwork
1913,Vessel,China,Western Zhou dynasty,Unidentified artist,Unknown,,,-999,Metalwork
1913,Vessel,China,Eastern Zhou dynasty,Unidentified artist,Unknown,,,-699,Metalwork
1969,Cauldron,China,Western Zhou dynasty,Unidentified artist,Unknown,,,-1099,Metalwork
1974,Wine warmer,China,Song dynasty,Unidentified artist,Unknown,,,-1200,Metalwork
1978,Wine beaker,China,Song dynasty,Unidentified artist,Unknown,,,-1299,Metalwork
1945,Fan,China,Qing dynasty,Unidentified artist,,,,1736,Fans
1945,Hanging scroll,China,Qing dynasty,Unidentified artist,Chinese,1612,1673,1661,Paintings
1945,Handscroll,China,Qing dynasty,Unidentified artist,,,,1871,Paintings
1945,Hanging scroll,China,Ming or Qing dynasty,Unidentified artist,,,,1368,Paintings
1945,Hanging scroll,China,Ming or Qing dynasty,Jiang Feng,Chinese,,,1368,Paintings
1945,Hanging scroll,China,Ming or Qing dynasty,Jiang Feng,Chinese,,,1368,Paintings
1945,Hanging scroll,China,Qing dynasty,Wu Tong,Chinese,1824,1844,1834,Paintings
1945,Hanging scroll,China,Qing dynasty,Wu Tong,Chinese,1824,1844,1834,Paintings
1945,Hanging scroll,China,Qing dynasty,Wu Tong,Chinese,1824,1844,1834,Paintings
1945,Handscroll,China,Yuan dynasty,Unidentified artist,,,,1271,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1946,Hanging scroll,China,Unknown,Shao Shaoyi,Chinese,,1954,1900,Paintings
1946,Hanging scroll,China,Unknown,Xu Zonghao,Chinese,1880,1957,1935,Paintings
1946,Painting,China,Unknown,Wu Shiming,Chinese,1871,1971,1946,Paintings
1947,Handscroll,China,Ming or Qing dynasty,Unidentified artist,Chinese,1000,1099,1600,Paintings
1989,Seal,China,Unknown,Chiang Chao-shen,,,,1972,Seals
1989,Seal,China,Unknown,Chiang Chao-shen,,,,1972,Seals
1989,Seal,China,Unknown,Wang Zhuangwei,Chinese,1909,1998,1961,Seals
1949,Album leaf,China,Qing dynasty,Unidentified artist,,,,1644,Paintings
1952,Hanging scroll,China,Ming or Qing dynasty,Unidentified artist,,,,1671,Paintings
1952,Painting,China,Ming or Qing dynasty,Unidentified artist,,,,1600,Paintings
1954,Hanging scroll,China,Unknown,Qi Baishi,Chinese,1864,1957,1900,Paintings
1955,Album,China,Qing dynasty,Unidentified artist,,,,1800,Paintings
1955,Painting,China,Qing dynasty,Unidentified artist,,,,1820,Paintings
1958,Album,China,Unknown,Unidentified artist,,,,1800,Paintings
1969,Album leaf,China,Ming or Qing dynasty,Shen Zhou,Chinese,1427,1509,1427,Paintings
1969,Album leaf,China,Ming or Qing dynasty,Shen Zhou,Chinese,1427,1509,1427,Paintings
1969,Album leaf,China,Ming or Qing dynasty,Shen Zhou,Chinese,1427,1509,1427,Paintings
1943,Daoist Robe,China,Ming dynasty,Unidentified artist,Unknown,,,1600,Costumes
1945,Buddhist priest's robe,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Costumes-Tapestries
1972,Panel,China,Ming dynasty,Unidentified artist,Unknown,,,1600,Textiles-Embroidered
2000,Tomb figure,China,Sui dynasty,Unidentified artist,Unknown,,,581,Ceramics
1913,Colander,China,late Eastern Zhou dynasty,Unidentified artist,Unknown,,,-770,Metalwork
1913,Model,China,Han dynasty,Unidentified artist,Unknown,,,-199,Tomb Pottery
1914,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Embroidered
1920,Textile,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,0,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,0,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1920,Textile,China or Japan,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1917,Cup,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Ceramics
1911,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,618,Tomb Pottery
1913,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,618,Tomb Pottery
1977,Altar hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1667,Textiles-Embroidered
1932,Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1750,Costumes-Embroidered
1945,Woman's sleeveless jacket,China,Qing dynasty,Unidentified artist,Unknown,,,1867,Costumes-Tapestries
1943,Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1945,Girdle set,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1962,Fan,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1930,Valance,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
2019,Dish,China,Ming dynasty,Unidentified artist,Unknown,,,1401,Lacquer
2019,Dish,China,Ming dynasty,Unidentified artist,Unknown,,,1575,Lacquer
1947,Incense burner,China,Eastern Zhou dynasty,Unidentified artist,Unknown,,,-499,Metalwork
1917,Bowl,China,Northern Song dynasty,Unidentified artist,Unknown,,,1000,Ceramics
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1400,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Unknown,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Sutra cover,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1917,Jar,China,Ming dynasty,Unidentified artist,Unknown,,,1468,Ceramics
1917,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1668,Ceramics
1917,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Ceramics
1917,Jar,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Ceramics
1917,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1734,Ceramics
1917,Covered jar,China,Qing dynasty,Unidentified artist,Unknown,,,1667,Ceramics
1908,Rug,"China, Turkestan",Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Rugs
1918,Vase,China,Southern Song dynasty,Unidentified artist,Unknown,,,1100,Ceramics
1918,Belt plaque,North China,Unknown,Unidentified artist,Unknown,,,-400,Metalwork
1989,Album leaf,China,Ming dynasty,Tang Yin,Chinese,1470,1524,1470,Calligraphy
1918,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,960,Ceramics
1924,Stele,China,Northern Wei dynasty,Unidentified artist,Unknown,,,386,Sculpture
1920,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1668,Ceramics
1920,Covered jar,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1920,Jar,China,Ming dynasty,Unidentified artist,Unknown,,,1522,Ceramics
1926,Bowl,China,Unknown,Unidentified artist,Unknown,,,1200,Glass
1891,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1734,Glass
1921,Jar,China,Unknown,Unidentified artist,Unknown,,,0,Ceramics
1921,Incense burner,China,Han dynasty,Unidentified artist,Unknown,,,-206,Ceramics
1923,Jar,China,Ming dynasty,Unidentified artist,Unknown,,,1573,Ceramics
1921,Covered jar,China,Qing dynasty,Unidentified artist,Unknown,,,1668,Ceramics
1923,Dish,China,Ming dynasty,Unidentified artist,Unknown,,,1573,Ceramics
1923,Bottle,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1930,Tomb figure,China,Tang dynasty,Unidentified artist,Unknown,,,618,Ceramics
1951,Tile,China,Tang dynasty,Unidentified artist,Unknown,,,618,Ceramics
1879,Covered jar,China,Qing dynasty,Unidentified artist,Unknown,,,1767,Ceramics
1879,Cup,China,Qing dynasty,Unidentified artist,Unknown,,,1736,Ceramics
1879,Vase,China,Unknown,Unidentified artist,Unknown,,,1879,Ceramics
1879,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Ceramics
1879,Water dropper,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Ceramics
1924,Vase,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Ceramics
1924,Bottle,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1925,Covered bowl,China,Tang dynasty,Unidentified artist,Unknown,,,618,Ceramics
1925,Bowl,China,Ming dynasty,Unidentified artist,Unknown,,,1426,Ceramics
1925,Head,China,Six Dynasties,Unidentified artist,Unknown,,,220,Ceramics
1925,Group,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1925,Figure,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1925,Figure,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1925,Figure,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1925,Figure,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1925,Figure,China,Ming dynasty,Qiao Bin,Chinese,1481,1507,1503,Ceramics
1926,Jar with cover,China,Qing dynasty,Unidentified artist,Unknown,,,1736,Ceramics
1926,Bowl,China,Song dynasty,Unidentified artist,Unknown,,,960,Ceramics
1929,Bowl,China,Song dynasty,Unidentified artist,Unknown,,,960,Ceramics
1917,Mirror,China,Han dynasty,Unidentified artist,Unknown,,,1,Mirrors
2000,Cup,China,Yuan dynasty,Unidentified artist,Unknown,,,1200,Metalwork
1948,Brush stand,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Ceramics
1950,Figure,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1950,Bottle,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Ceramics
1950,Cup,China,Qing dynasty,Unidentified artist,Unknown,,,1796,Ceramics
1985,Water container,China,Song dynasty,Unidentified artist,Unknown,,,-1325,Metalwork
1949,Cauldron,China,Song dynasty,Unidentified artist,Unknown,,,-1199,Metalwork
1949,Water container,China,Song dynasty,Unidentified artist,Unknown,,,-1300,Metalwork
1985,Wine vessel,China,Song dynasty,Unidentified artist,Unknown,,,-1199,Metalwork
1949,Wine cup,China,Song dynasty,Unidentified artist,Unknown,,,-1299,Metalwork
1976,Wine cup,China,Song dynasty,Unidentified artist,Unknown,,,-1299,Metalwork
1949,Knife,China,Song dynasty,Unidentified artist,Unknown,,,-1200,Metalwork
1986,Yoke bell,China,Western Zhou dynasty,Unidentified artist,Unknown,,,-1000,Metalwork
1923,Implement,China,Song dynasty,Unidentified artist,Unknown,,,-1300,Metalwork
1950,Vase,China,Qing dynasty,Unidentified artist,Unknown,,,1736,Ceramics
1950,Box,China,Tang dynasty,Unidentified artist,Unknown,,,700,Ceramics
1950,Pillow,China,Tang dynasty,Unidentified artist,Unknown,,,700,Ceramics
1993,Figure,China,Eastern Zhou dynasty,Unidentified artist,Unknown,,,-400,Sculpture
1929,Wine container,China,Eastern Zhou dynasty,Unidentified artist,Unknown,,,-499,Metalwork
1950,Jar,China,Qing dynasty,Unidentified artist,Unknown,,,1634,Ceramics
1950,Jar with cover,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Ceramics
1951,Brick,China,Han dynasty,Unidentified artist,Unknown,,,-206,Ceramics
1954,Jar,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Ceramics
1955,Jar,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Ceramics
1955,Bowl,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Ceramics
1985,Scabbard slide,China,Eastern Zhou dynasty,Unidentified artist,Unknown,,,-400,Hardstone
1985,Scabbard slide,China,Western Han dynasty,Unidentified artist,Unknown,,,-200,Jade
1912,Mirror,China,Eastern Han dynasty,Unidentified artist,Unknown,,,167,Mirrors
1952,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,600,Tomb Pottery
1952,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,600,Tomb Pottery
2015,One of a pair of figures,China,Tang dynasty,Unidentified artist,Unknown,,,636,Tomb Pottery
2015,One of a pair of figures,China,Tang dynasty,Unidentified artist,Unknown,,,636,Tomb Pottery
1943,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,700,Sculpture
1925,Statuette,China,Wuyue kingdom,Unidentified artist,Unknown,,,900,Sculpture
1933,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,667,Sculpture
1974,Figure,China,Five Dynasties,Unidentified artist,Unknown,,,907,Sculpture
1942,Figure,China,Tang dynasty,Unidentified artist,Unknown,,,700,Sculpture
1912,Figure,China,Sui dynasty,Unidentified artist,Unknown,,,567,Sculpture
1951,Wall painting,China (Xinjiang Uyghur Autonomous Region),Kizil kingdom,Unidentified artist,Unknown,,,500,Paintings
1947,Wall painting,China (Xinjiang Uyghur Autonomous Region),Kizil kingdom,Unidentified artist,Unknown,,,500,Paintings
1944,Wall painting,China (Xinjiang Uyghur Autonomous Region),Kizil kingdom,Unidentified artist,Unknown,,,500,Paintings
1944,Wall painting,China (Xinjiang Uyghur Autonomous Region),Kizil kingdom,Unidentified artist,Unknown,,,500,Paintings
1986,Yoke bell,China,Western Zhou dynasty,Unidentified artist,Unknown,,,-1000,Metalwork
2000,Figure,China,Ming dynasty,Unidentified artist,Unknown,,,1467,Sculpture
1976,Armchair,China,late Ming or early Qing dynasty,Unidentified artist,Unknown,,,1600,Furniture
1976,Armchair,China,late Ming or early Qing dynasty,Unidentified artist,Unknown,,,1600,Furniture
1976,Armchair,China,late Ming or early Qing dynasty,Unidentified artist,Unknown,,,1600,Furniture
2000,Figure,China,Western Wei dynasty,Unidentified artist,Unknown,,,535,Sculpture
2000,Stool,China,late Ming dynasty,Unidentified artist,Unknown,,,1567,Furniture
2000,Panel,China,Qing dynasty,Zhao Zhiqian,Chinese,1829,1884,1863,Calligraphy
2000,Seals,China,Unknown,Unidentified artist,Unknown,,,1900,Seals
2000,Seal catalogue,China,Unknown,Unidentified artist,Unknown,,,0,Illustrated Books
2000,Seal guide,China,Unknown,Unidentified artist,Unknown,,,1900,Woodwork
2000,Seal or ink rest,China,Unknown,Unidentified artist,Unknown,,,1867,Jade
2000,Brush pot,China,Unknown,Unidentified artist,Unknown,,,1867,Ivories
1938,Figure,China,late Ming or early Qing dynasty,Unidentified artist,Unknown,,,1600,Sculpture
1909,Panel,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
1946,Piece,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Woven
